"playlist_id","playlist_name","playlist_img","playlist_owner_name","playlist_owner_id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","analysis_url","time_signature","trackId","trackDuration_ms","trackHref","trackName","trackPopularity","trackUri","trackAlbumHref","trackAlbumId","trackAlbumName","trackAlbumUri","trackAlbumExternal_urlsSpotify","trackExternal_idsIsrc","trackExternal_urlsSpotify","key_name","mode_name","key_mode","trackArtistsHref","trackArtistsId","trackArtistsName","trackAlbumImage"
"6I8sJiJemW9kAsmgEghsdb","Energetic","https://mosaic.scdn.co/640/ab67616d00001e0262edffdb4d8b52cf89f39db6ab67616d00001e029a95e89d24214b94de36ccf7ab67616d00001e02a923f5d2fed06c911c788306ab67616d00001e02bf7d271b8f3051af3cf0bf55","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.464,0.745,4,-3.202,0,0.161,0.0235,0,0.363,0.262,180.098,"https://api.spotify.com/v1/audio-analysis/0OA00aPt3BV10qeMIs3meW",4,"0OA00aPt3BV10qeMIs3meW",190666,"https://api.spotify.com/v1/tracks/0OA00aPt3BV10qeMIs3meW","Big Dawgs",93,"spotify:track:0OA00aPt3BV10qeMIs3meW","https://api.spotify.com/v1/albums/6Yw4204wbgmpsGTzjXBhYD","6Yw4204wbgmpsGTzjXBhYD","Big Dawgs","spotify:album:6Yw4204wbgmpsGTzjXBhYD","https://open.spotify.com/album/6Yw4204wbgmpsGTzjXBhYD","INUM72400563","https://open.spotify.com/track/0OA00aPt3BV10qeMIs3meW","E","minor","E minor","https://api.spotify.com/v1/artists/4nVa6XlBFlIkF6msW57PHp, https://api.spotify.com/v1/artists/6tYCSHLtTI54AQJFOMfU45","4nVa6XlBFlIkF6msW57PHp, 6tYCSHLtTI54AQJFOMfU45","Hanumankind, Kalmi","https://i.scdn.co/image/ab67616d0000b273d9afe5c70c43cb2bd34605ea, https://i.scdn.co/image/ab67616d00001e02d9afe5c70c43cb2bd34605ea, https://i.scdn.co/image/ab67616d00004851d9afe5c70c43cb2bd34605ea"
"6I8sJiJemW9kAsmgEghsdb","Energetic","https://mosaic.scdn.co/640/ab67616d00001e0262edffdb4d8b52cf89f39db6ab67616d00001e029a95e89d24214b94de36ccf7ab67616d00001e02a923f5d2fed06c911c788306ab67616d00001e02bf7d271b8f3051af3cf0bf55","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.695,0.921,0,-3.752,1,0.0363,0.00314,5.26e-05,0.0842,0.714,119.007,"https://api.spotify.com/v1/audio-analysis/0SiywuOBRcynK0uKGWdCnn",4,"0SiywuOBRcynK0uKGWdCnn",294573,"https://api.spotify.com/v1/tracks/0SiywuOBRcynK0uKGWdCnn","Bad Romance",83,"spotify:track:0SiywuOBRcynK0uKGWdCnn","https://api.spotify.com/v1/albums/6rePArBMb5nLWEaY9aQqL4","6rePArBMb5nLWEaY9aQqL4","The Fame Monster (Deluxe Edition)","spotify:album:6rePArBMb5nLWEaY9aQqL4","https://open.spotify.com/album/6rePArBMb5nLWEaY9aQqL4","USUM70918596","https://open.spotify.com/track/0SiywuOBRcynK0uKGWdCnn","C","major","C major","https://api.spotify.com/v1/artists/1HY2Jd0NmPuamShAr6KMms","1HY2Jd0NmPuamShAr6KMms","Lady Gaga","https://i.scdn.co/image/ab67616d0000b2735c9890c0456a3719eeecd8aa, https://i.scdn.co/image/ab67616d00001e025c9890c0456a3719eeecd8aa, https://i.scdn.co/image/ab67616d000048515c9890c0456a3719eeecd8aa"
"6I8sJiJemW9kAsmgEghsdb","Energetic","https://mosaic.scdn.co/640/ab67616d00001e0262edffdb4d8b52cf89f39db6ab67616d00001e029a95e89d24214b94de36ccf7ab67616d00001e02a923f5d2fed06c911c788306ab67616d00001e02bf7d271b8f3051af3cf0bf55","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.513,0.73,1,-5.94,1,0.0598,0.00143,9.54e-05,0.0897,0.334,171.001,"https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b",4,"0VjIjW4GlUZAMYd2vXMi3b",200040,"https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b","Blinding Lights",89,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","https://api.spotify.com/v1/albums/4yP0hdKOZPNshxUOjY0cZj","4yP0hdKOZPNshxUOjY0cZj","After Hours","spotify:album:4yP0hdKOZPNshxUOjY0cZj","https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","USUG11904206","https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b","C#","major","C# major","https://api.spotify.com/v1/artists/1Xyo4u8uXC1ZmMpatF05PJ","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36, https://i.scdn.co/image/ab67616d00001e028863bc11d2aa12b54f5aeb36, https://i.scdn.co/image/ab67616d000048518863bc11d2aa12b54f5aeb36"
"6I8sJiJemW9kAsmgEghsdb","Energetic","https://mosaic.scdn.co/640/ab67616d00001e0262edffdb4d8b52cf89f39db6ab67616d00001e029a95e89d24214b94de36ccf7ab67616d00001e02a923f5d2fed06c911c788306ab67616d00001e02bf7d271b8f3051af3cf0bf55","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,"https://api.spotify.com/v1/audio-analysis/0WtM2NBVQNNJLh6scP13H8",4,"0WtM2NBVQNNJLh6scP13H8",239317,"https://api.spotify.com/v1/tracks/0WtM2NBVQNNJLh6scP13H8","Calm Down (with Selena Gomez)",81,"spotify:track:0WtM2NBVQNNJLh6scP13H8","https://api.spotify.com/v1/albums/2b2GHWESCWEuHiCZ2Skedp","2b2GHWESCWEuHiCZ2Skedp","Calm Down (with Selena Gomez)","spotify:album:2b2GHWESCWEuHiCZ2Skedp","https://open.spotify.com/album/2b2GHWESCWEuHiCZ2Skedp","NGA3B2214021","https://open.spotify.com/track/0WtM2NBVQNNJLh6scP13H8","B","major","B major","https://api.spotify.com/v1/artists/46pWGuE3dSwY3bMMXGBvVS, https://api.spotify.com/v1/artists/0C8ZW7ezQVs4URX5aX7Kqx","46pWGuE3dSwY3bMMXGBvVS, 0C8ZW7ezQVs4URX5aX7Kqx","Rema, Selena Gomez","https://i.scdn.co/image/ab67616d0000b273a3a7f38ea2033aa501afd4cf, https://i.scdn.co/image/ab67616d00001e02a3a7f38ea2033aa501afd4cf, https://i.scdn.co/image/ab67616d00004851a3a7f38ea2033aa501afd4cf"
"6I8sJiJemW9kAsmgEghsdb","Energetic","https://mosaic.scdn.co/640/ab67616d00001e0262edffdb4d8b52cf89f39db6ab67616d00001e029a95e89d24214b94de36ccf7ab67616d00001e02a923f5d2fed06c911c788306ab67616d00001e02bf7d271b8f3051af3cf0bf55","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.703,0.66,10,-5.119,0,0.123,0.137,0,0.192,0.79,95.031,"https://api.spotify.com/v1/audio-analysis/0YammaEkYSeo9vQYZ1OwS6",4,"0YammaEkYSeo9vQYZ1OwS6",198946,"https://api.spotify.com/v1/tracks/0YammaEkYSeo9vQYZ1OwS6","Say My Name",67,"spotify:track:0YammaEkYSeo9vQYZ1OwS6","https://api.spotify.com/v1/albums/5rbJtzuXtpIP0Ykk7ewIit","5rbJtzuXtpIP0Ykk7ewIit","7","spotify:album:5rbJtzuXtpIP0Ykk7ewIit","https://open.spotify.com/album/5rbJtzuXtpIP0Ykk7ewIit","GB28K1800089","https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6","A#","minor","A# minor","https://api.spotify.com/v1/artists/1Cs0zKBU1kc0i8ypK3B9ai, https://api.spotify.com/v1/artists/64M6ah0SkkRsnPGtGiRAbb, https://api.spotify.com/v1/artists/1vyhD5VmyZ7KMfW5gqLgo5","1Cs0zKBU1kc0i8ypK3B9ai, 64M6ah0SkkRsnPGtGiRAbb, 1vyhD5VmyZ7KMfW5gqLgo5","David Guetta, Bebe Rexha, J Balvin","https://i.scdn.co/image/ab67616d0000b27367e400c9be79e6b0b0086880, https://i.scdn.co/image/ab67616d00001e0267e400c9be79e6b0b0086880, https://i.scdn.co/image/ab67616d0000485167e400c9be79e6b0b0086880"
"6I8sJiJemW9kAsmgEghsdb","Energetic","https://mosaic.scdn.co/640/ab67616d00001e0262edffdb4d8b52cf89f39db6ab67616d00001e029a95e89d24214b94de36ccf7ab67616d00001e02a923f5d2fed06c911c788306ab67616d00001e02bf7d271b8f3051af3cf0bf55","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,"https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y",4,"0azC730Exh71aQlOt9Zj3y",222160,"https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y","This Is What You Came For",81,"spotify:track:0azC730Exh71aQlOt9Zj3y","https://api.spotify.com/v1/albums/3pEgGUv379EDinvg1TN7Kt","3pEgGUv379EDinvg1TN7Kt","This Is What You Came For","spotify:album:3pEgGUv379EDinvg1TN7Kt","https://open.spotify.com/album/3pEgGUv379EDinvg1TN7Kt","GBARL1600460","https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y","A","minor","A minor","https://api.spotify.com/v1/artists/7CajNmpbOovFoOoasH2HaY, https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H","7CajNmpbOovFoOoasH2HaY, 5pKCCKE2ajJHZ9KAiaK11H","Calvin Harris, Rihanna","https://i.scdn.co/image/ab67616d0000b273d9aa52355e062f5de060adbf, https://i.scdn.co/image/ab67616d00001e02d9aa52355e062f5de060adbf, https://i.scdn.co/image/ab67616d00004851d9aa52355e062f5de060adbf"
"6I8sJiJemW9kAsmgEghsdb","Energetic","https://mosaic.scdn.co/640/ab67616d00001e0262edffdb4d8b52cf89f39db6ab67616d00001e029a95e89d24214b94de36ccf7ab67616d00001e02a923f5d2fed06c911c788306ab67616d00001e02bf7d271b8f3051af3cf0bf55","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.686,0.718,8,-5.054,0,0.0431,0.00637,0.000703,0.119,0.557,115.026,"https://api.spotify.com/v1/audio-analysis/0b6wdul3A5sQNpIOv03OxP",4,"0b6wdul3A5sQNpIOv03OxP",206320,"https://api.spotify.com/v1/tracks/0b6wdul3A5sQNpIOv03OxP","Ocean Drive",68,"spotify:track:0b6wdul3A5sQNpIOv03OxP","https://api.spotify.com/v1/albums/5APvbPGki6FOQO6rNEuXCv","5APvbPGki6FOQO6rNEuXCv","Ocean Drive","spotify:album:5APvbPGki6FOQO6rNEuXCv","https://open.spotify.com/album/5APvbPGki6FOQO6rNEuXCv","GBUM71504503","https://open.spotify.com/track/0b6wdul3A5sQNpIOv03OxP","G#","minor","G# minor","https://api.spotify.com/v1/artists/61lyPtntblHJvA7FMMhi7E","61lyPtntblHJvA7FMMhi7E","Duke Dumont","https://i.scdn.co/image/ab67616d0000b2732500bcdc1790d13e7ac1a0c0, https://i.scdn.co/image/ab67616d00001e022500bcdc1790d13e7ac1a0c0, https://i.scdn.co/image/ab67616d000048512500bcdc1790d13e7ac1a0c0"
"6I8sJiJemW9kAsmgEghsdb","Energetic","https://mosaic.scdn.co/640/ab67616d00001e0262edffdb4d8b52cf89f39db6ab67616d00001e029a95e89d24214b94de36ccf7ab67616d00001e02a923f5d2fed06c911c788306ab67616d00001e02bf7d271b8f3051af3cf0bf55","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.647,0.8,7,-5.384,1,0.165,0.0647,0,0.334,0.942,160.078,"https://api.spotify.com/v1/audio-analysis/0cqRj7pUJDkTCEsJkx8snD",4,"0cqRj7pUJDkTCEsJkx8snD",219200,"https://api.spotify.com/v1/tracks/0cqRj7pUJDkTCEsJkx8snD","Shake It Off",79,"spotify:track:0cqRj7pUJDkTCEsJkx8snD","https://api.spotify.com/v1/albums/1yGbNOtRIgdIiGHOEBaZWf","1yGbNOtRIgdIiGHOEBaZWf","1989 (Deluxe)","spotify:album:1yGbNOtRIgdIiGHOEBaZWf","https://open.spotify.com/album/1yGbNOtRIgdIiGHOEBaZWf","USCJY1431349","https://open.spotify.com/track/0cqRj7pUJDkTCEsJkx8snD","G","major","G major","https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02","06HL4z0CvFAxyc27GXpf02","Taylor Swift","https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a, https://i.scdn.co/image/ab67616d00001e0252b2a3824413eefe9e33817a, https://i.scdn.co/image/ab67616d0000485152b2a3824413eefe9e33817a"
"6I8sJiJemW9kAsmgEghsdb","Energetic","https://mosaic.scdn.co/640/ab67616d00001e0262edffdb4d8b52cf89f39db6ab67616d00001e029a95e89d24214b94de36ccf7ab67616d00001e02a923f5d2fed06c911c788306ab67616d00001e02bf7d271b8f3051af3cf0bf55","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.877,0.826,10,-3.75,0,0.206,0.122,1.05e-05,0.104,0.814,75.003,"https://api.spotify.com/v1/audio-analysis/0hPRWztAIbNkt6GcFcLiqF",4,"0hPRWztAIbNkt6GcFcLiqF",238145,"https://api.spotify.com/v1/tracks/0hPRWztAIbNkt6GcFcLiqF","Matte Black",74,"spotify:track:0hPRWztAIbNkt6GcFcLiqF","https://api.spotify.com/v1/albums/3elJRIffdqvypuxoDND2Q3","3elJRIffdqvypuxoDND2Q3","Sing Me a Lullaby, My Sweet Temptation","spotify:album:3elJRIffdqvypuxoDND2Q3","https://open.spotify.com/album/3elJRIffdqvypuxoDND2Q3","QZAPK2000269","https://open.spotify.com/track/0hPRWztAIbNkt6GcFcLiqF","A#","minor","A# minor","https://api.spotify.com/v1/artists/1VPmR4DJC1PlOtd0IADAO0","1VPmR4DJC1PlOtd0IADAO0","$uicideboy$","https://i.scdn.co/image/ab67616d0000b273db20089661aff3a8070600ca, https://i.scdn.co/image/ab67616d00001e02db20089661aff3a8070600ca, https://i.scdn.co/image/ab67616d00004851db20089661aff3a8070600ca"
"6I8sJiJemW9kAsmgEghsdb","Energetic","https://mosaic.scdn.co/640/ab67616d00001e0262edffdb4d8b52cf89f39db6ab67616d00001e029a95e89d24214b94de36ccf7ab67616d00001e02a923f5d2fed06c911c788306ab67616d00001e02bf7d271b8f3051af3cf0bf55","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.951,0.6,0,-4.675,0,0.0685,0.106,0,0.0712,0.822,125.04,"https://api.spotify.com/v1/audio-analysis/0k2GOhqsrxDTAbFFSdNJjT",4,"0k2GOhqsrxDTAbFFSdNJjT",218573,"https://api.spotify.com/v1/tracks/0k2GOhqsrxDTAbFFSdNJjT","Temperature",81,"spotify:track:0k2GOhqsrxDTAbFFSdNJjT","https://api.spotify.com/v1/albums/32Bu3ETQhR1PFCj3ndDlYf","32Bu3ETQhR1PFCj3ndDlYf","The Trinity","spotify:album:32Bu3ETQhR1PFCj3ndDlYf","https://open.spotify.com/album/32Bu3ETQhR1PFCj3ndDlYf","USAT20505520","https://open.spotify.com/track/0k2GOhqsrxDTAbFFSdNJjT","C","minor","C minor","https://api.spotify.com/v1/artists/3Isy6kedDrgPYoTS1dazA9","3Isy6kedDrgPYoTS1dazA9","Sean Paul","https://i.scdn.co/image/ab67616d0000b27369ba684e533706bafe248ef3, https://i.scdn.co/image/ab67616d00001e0269ba684e533706bafe248ef3, https://i.scdn.co/image/ab67616d0000485169ba684e533706bafe248ef3"
"6I8sJiJemW9kAsmgEghsdb","Energetic","https://mosaic.scdn.co/640/ab67616d00001e0262edffdb4d8b52cf89f39db6ab67616d00001e029a95e89d24214b94de36ccf7ab67616d00001e02a923f5d2fed06c911c788306ab67616d00001e02bf7d271b8f3051af3cf0bf55","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.475,0.715,8,-5.371,1,0.058,0.0863,2.67e-05,0.135,0.159,199.892,"https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU",4,"0lYBSQXN6rCTvUZvg9S0lU",205946,"https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU","Let Me Love You",84,"spotify:track:0lYBSQXN6rCTvUZvg9S0lU","https://api.spotify.com/v1/albums/02sEJTj1sye1JaqxqpcSCp","02sEJTj1sye1JaqxqpcSCp","Encore","spotify:album:02sEJTj1sye1JaqxqpcSCp","https://open.spotify.com/album/02sEJTj1sye1JaqxqpcSCp","QMZSY1600015","https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU","G#","major","G# major","https://api.spotify.com/v1/artists/540vIaP2JwjQb9dm3aArA4, https://api.spotify.com/v1/artists/1uNFoZAHBGtllmzznpCI3s","540vIaP2JwjQb9dm3aArA4, 1uNFoZAHBGtllmzznpCI3s","DJ Snake, Justin Bieber","https://i.scdn.co/image/ab67616d0000b273212d776c31027c511f0ee3bc, https://i.scdn.co/image/ab67616d00001e02212d776c31027c511f0ee3bc, https://i.scdn.co/image/ab67616d00004851212d776c31027c511f0ee3bc"
"6I8sJiJemW9kAsmgEghsdb","Energetic","https://mosaic.scdn.co/640/ab67616d00001e0262edffdb4d8b52cf89f39db6ab67616d00001e029a95e89d24214b94de36ccf7ab67616d00001e02a923f5d2fed06c911c788306ab67616d00001e02bf7d271b8f3051af3cf0bf55","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,"https://api.spotify.com/v1/audio-analysis/0nrRP2bk19rLc0orkWPQk2",4,"0nrRP2bk19rLc0orkWPQk2",247426,"https://api.spotify.com/v1/tracks/0nrRP2bk19rLc0orkWPQk2","Wake Me Up",85,"spotify:track:0nrRP2bk19rLc0orkWPQk2","https://api.spotify.com/v1/albums/2H6i2CrWgXE1HookLu8Au0","2H6i2CrWgXE1HookLu8Au0","True","spotify:album:2H6i2CrWgXE1HookLu8Au0","https://open.spotify.com/album/2H6i2CrWgXE1HookLu8Au0","SEUM71301326","https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2","D","major","D major","https://api.spotify.com/v1/artists/1vCWHaC5f2uS3yhpwWbIA6","1vCWHaC5f2uS3yhpwWbIA6","Avicii","https://i.scdn.co/image/ab67616d0000b273e14f11f796cef9f9a82691a7, https://i.scdn.co/image/ab67616d00001e02e14f11f796cef9f9a82691a7, https://i.scdn.co/image/ab67616d00004851e14f11f796cef9f9a82691a7"
"6I8sJiJemW9kAsmgEghsdb","Energetic","https://mosaic.scdn.co/640/ab67616d00001e0262edffdb4d8b52cf89f39db6ab67616d00001e029a95e89d24214b94de36ccf7ab67616d00001e02a923f5d2fed06c911c788306ab67616d00001e02bf7d271b8f3051af3cf0bf55","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,"https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP",4,"0pqnGHJpmpxLKifKRmU6WP",204346,"https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP","Believer",87,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","https://api.spotify.com/v1/albums/33pt9HBdGlAbRGBHQgsZsU","33pt9HBdGlAbRGBHQgsZsU","Evolve","spotify:album:33pt9HBdGlAbRGBHQgsZsU","https://open.spotify.com/album/33pt9HBdGlAbRGBHQgsZsU","USUM71700626","https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP","A#","minor","A# minor","https://api.spotify.com/v1/artists/53XhwfbYqKCa1cC15pYq2q","53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a, https://i.scdn.co/image/ab67616d00001e025675e83f707f1d7271e5cf8a, https://i.scdn.co/image/ab67616d000048515675e83f707f1d7271e5cf8a"
"6I8sJiJemW9kAsmgEghsdb","Energetic","https://mosaic.scdn.co/640/ab67616d00001e0262edffdb4d8b52cf89f39db6ab67616d00001e029a95e89d24214b94de36ccf7ab67616d00001e02a923f5d2fed06c911c788306ab67616d00001e02bf7d271b8f3051af3cf0bf55","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.574,0.527,1,-6.047,1,0.0375,0.0259,0,0.333,0.122,154.055,"https://api.spotify.com/v1/audio-analysis/0tBESQdomKNyQQQk32nfA4",4,"0tBESQdomKNyQQQk32nfA4",193246,"https://api.spotify.com/v1/tracks/0tBESQdomKNyQQQk32nfA4","Hit Stick",65,"spotify:track:0tBESQdomKNyQQQk32nfA4","https://api.spotify.com/v1/albums/2Ke0SlOOJmQ8zvs7tOjEZN","2Ke0SlOOJmQ8zvs7tOjEZN","Hit Stick","spotify:album:2Ke0SlOOJmQ8zvs7tOjEZN","https://open.spotify.com/album/2Ke0SlOOJmQ8zvs7tOjEZN","USUG12404190","https://open.spotify.com/track/0tBESQdomKNyQQQk32nfA4","C#","major","C# major","https://api.spotify.com/v1/artists/46SHBwWsqBkxI7EeeBEQG7","46SHBwWsqBkxI7EeeBEQG7","Kodak Black","https://i.scdn.co/image/ab67616d0000b2737c659b0a1636ed1122363165, https://i.scdn.co/image/ab67616d00001e027c659b0a1636ed1122363165, https://i.scdn.co/image/ab67616d000048517c659b0a1636ed1122363165"
"6I8sJiJemW9kAsmgEghsdb","Energetic","https://mosaic.scdn.co/640/ab67616d00001e0262edffdb4d8b52cf89f39db6ab67616d00001e029a95e89d24214b94de36ccf7ab67616d00001e02a923f5d2fed06c911c788306ab67616d00001e02bf7d271b8f3051af3cf0bf55","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.551,0.914,0,-4.063,0,0.0465,0.0263,1.35e-05,0.347,0.543,119.994,"https://api.spotify.com/v1/audio-analysis/0v1XpBHnsbkCn7iJ9Ucr1l",4,"0v1XpBHnsbkCn7iJ9Ucr1l",224493,"https://api.spotify.com/v1/tracks/0v1XpBHnsbkCn7iJ9Ucr1l","It's My Life",80,"spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l","https://api.spotify.com/v1/albums/0Q9SljCrM0CL0bR23MuP69","0Q9SljCrM0CL0bR23MuP69","Crush","spotify:album:0Q9SljCrM0CL0bR23MuP69","https://open.spotify.com/album/0Q9SljCrM0CL0bR23MuP69","USIR20000145","https://open.spotify.com/track/0v1XpBHnsbkCn7iJ9Ucr1l","C","minor","C minor","https://api.spotify.com/v1/artists/58lV9VcRSjABbAbfWS6skp","58lV9VcRSjABbAbfWS6skp","Bon Jovi","https://i.scdn.co/image/ab67616d0000b2737a231174875d7930de9dad58, https://i.scdn.co/image/ab67616d00001e027a231174875d7930de9dad58, https://i.scdn.co/image/ab67616d000048517a231174875d7930de9dad58"
"6I8sJiJemW9kAsmgEghsdb","Energetic","https://mosaic.scdn.co/640/ab67616d00001e0262edffdb4d8b52cf89f39db6ab67616d00001e029a95e89d24214b94de36ccf7ab67616d00001e02a923f5d2fed06c911c788306ab67616d00001e02bf7d271b8f3051af3cf0bf55","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.695,0.884,11,-1.953,0,0.172,0.106,0,0.134,0.803,100.088,"https://api.spotify.com/v1/audio-analysis/173ff06by7Ujur3An4cHWf",4,"173ff06by7Ujur3An4cHWf",156300,"https://api.spotify.com/v1/tracks/173ff06by7Ujur3An4cHWf","Slidin' (feat. Kodak Black)",42,"spotify:track:173ff06by7Ujur3An4cHWf","https://api.spotify.com/v1/albums/7mi906Ss21stvJEPrTz1ZT","7mi906Ss21stvJEPrTz1ZT","Slidin' (feat. Kodak Black)","spotify:album:7mi906Ss21stvJEPrTz1ZT","https://open.spotify.com/album/7mi906Ss21stvJEPrTz1ZT","USAT22204415","https://open.spotify.com/track/173ff06by7Ujur3An4cHWf","B","minor","B minor","https://api.spotify.com/v1/artists/07YZf4WDAMNwqr4jfgOZ8y, https://api.spotify.com/v1/artists/46SHBwWsqBkxI7EeeBEQG7","07YZf4WDAMNwqr4jfgOZ8y, 46SHBwWsqBkxI7EeeBEQG7","Jason Derulo, Kodak Black","https://i.scdn.co/image/ab67616d0000b273001a7201113158d179b2d182, https://i.scdn.co/image/ab67616d00001e02001a7201113158d179b2d182, https://i.scdn.co/image/ab67616d00004851001a7201113158d179b2d182"
"6I8sJiJemW9kAsmgEghsdb","Energetic","https://mosaic.scdn.co/640/ab67616d00001e0262edffdb4d8b52cf89f39db6ab67616d00001e029a95e89d24214b94de36ccf7ab67616d00001e02a923f5d2fed06c911c788306ab67616d00001e02bf7d271b8f3051af3cf0bf55","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.633,0.702,8,-6.249,1,0.16,0.146,0,0.303,0.886,169.909,"https://api.spotify.com/v1/audio-analysis/17raXQdZbZZVv1uSbGgArm",4,"17raXQdZbZZVv1uSbGgArm",259058,"https://api.spotify.com/v1/tracks/17raXQdZbZZVv1uSbGgArm","Look at Me",20,"spotify:track:17raXQdZbZZVv1uSbGgArm","https://api.spotify.com/v1/albums/1m8QvZH5wd8O3v0tbJ5biI","1m8QvZH5wd8O3v0tbJ5biI","Look at Me","spotify:album:1m8QvZH5wd8O3v0tbJ5biI","https://open.spotify.com/album/1m8QvZH5wd8O3v0tbJ5biI","QZFYY1916172","https://open.spotify.com/track/17raXQdZbZZVv1uSbGgArm","G#","major","G# major","https://api.spotify.com/v1/artists/6DDkY2dyl6CxbDK9h4nkVf","6DDkY2dyl6CxbDK9h4nkVf","Brandin Jay","https://i.scdn.co/image/ab67616d0000b273b019f032e2138955cf15ba43, https://i.scdn.co/image/ab67616d00001e02b019f032e2138955cf15ba43, https://i.scdn.co/image/ab67616d00004851b019f032e2138955cf15ba43"
"6I8sJiJemW9kAsmgEghsdb","Energetic","https://mosaic.scdn.co/640/ab67616d00001e0262edffdb4d8b52cf89f39db6ab67616d00001e029a95e89d24214b94de36ccf7ab67616d00001e02a923f5d2fed06c911c788306ab67616d00001e02bf7d271b8f3051af3cf0bf55","정지운","31onwttehatiuqrdjmo2ynmdj5pi",0.545,0.779,3,-6.235,0,0.0751,0.243,1.66e-06,0.123,0.303,150.002,"https://api.spotify.com/v1/audio-analysis/1DmW5Ep6ywYwxc2HMT5BG6",4,"1DmW5Ep6ywYwxc2HMT5BG6",183374,"https://api.spotify.com/v1/tracks/1DmW5Ep6ywYwxc2HMT5BG6","Tattoo",81,"spotify:track:1DmW5Ep6ywYwxc2HMT5BG6","https://api.spotify.com/v1/albums/0LRTS7FyYLppkDLOZT02Xp","0LRTS7FyYLppkDLOZT02Xp","Tattoo","spotify:album:0LRTS7FyYLppkDLOZT02Xp","https://open.spotify.com/album/0LRTS7FyYLppkDLOZT02Xp","SEUM72201638","https://open.spotify.com/track/1DmW5Ep6ywYwxc2HMT5BG6","D#","minor","D# minor","https://api.spotify.com/v1/artists/49aaHxvAJ0tCh0F15OnwIl","49aaHxvAJ0tCh0F15OnwIl","Loreen","https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6, https://i.scdn.co/image/ab67616d00001e022b0ba87db609976eee193bd6, https://i.scdn.co/image/ab67616d000048512b0ba87db609976eee193bd6"
